image,cls_idx,robo_label,syllable,english,confidence,x_center,y_center,width,height
hkuh_medwa_ay_t6_23df0221_jpg.rf.sixrqQCgRaNh6hkY9ZMh.jpg,924,1949,hkuh_medwa_ay_t6,no translation yet,0.9770,0.5002,0.4995,0.9978,0.9990
hkuh_medwa_eh_t3_4ef07831_jpg.rf.GSOuktfVll20nUgvGaxR.jpg,941,1964,hkuh_medwa_eh_t3,no translation yet,0.8827,0.5006,0.4999,0.9981,0.9998
hkuh_medwa_eh_t5_0a77f8e1_jpg.rf.OFXlEg2J6N0fQOR2NckW.jpg,943,1966,hkuh_medwa_eh_t5,no translation yet,0.7705,0.5001,0.4996,0.9976,0.9992
hkuh_medwa_eh_t5_f2e8c99c_jpg.rf.24dJIHBMLcH4gS9FI77n.jpg,943,1966,hkuh_medwa_eh_t5,no translation yet,0.8044,0.5002,0.4999,0.9973,0.9996
hkuh_medwa_er_t3_e12b1143_jpg.rf.biLv0h23H6v0zSLuD5G7.jpg,915,1940,hkuh_medwa_er_t3,no translation yet,0.9485,0.5001,0.4997,0.9987,0.9981
hkuh_medwa_oh_t3_5874d5c3_jpg.rf.bNIIiE9KIbYBLlaqhgIR.jpg,934,1958,hkuh_medwa_oh_t3,no translation yet,0.7203,0.5001,0.4997,0.9975,0.9985
hkuh_medwa_oh_t5_5439a252_jpg.rf.iyemKLOXAUaFBS7pDIXT.jpg,937,1960,hkuh_medwa_oh_t5,no translation yet,0.8373,0.4997,0.4998,0.9982,0.9989
hkuh_medwa_oo_t2_630cfb33_jpg.rf.sZWr4ttYA6DsZJcHAejR.jpg,946,1969,hkuh_medwa_oo_t2,no translation yet,0.9456,0.4998,0.4997,0.9982,0.9982
hkuh_medwa_u_t1_415ed479_jpg.rf.XY8WUKnofDLsIEP003VW.jpg,952,1974,hkuh_medwa_u_t1,no translation yet,0.8930,0.4997,0.4997,0.9977,0.9993
hkuh_medwa_u_t3_4e210e43_jpg.rf.DfzHXKAaB2vxS0jPFVSS.jpg,954,1976,hkuh_medwa_u_t3,no translation yet,0.9224,0.5002,0.5001,0.9985,0.9991
hkuh_medwa_u_t4_86d589d6_jpg.rf.6zxWB3plPMEKARD4Gt2j.jpg,955,1977,hkuh_medwa_u_t4,no translation yet,0.9357,0.5002,0.4996,0.9983,0.9989
hkuh_medwa_u_t5_1633aa77_jpg.rf.8D1tVWQEXbkcdE8pAYY0.jpg,956,1978,hkuh_medwa_u_t5,no translation yet,0.8967,0.5001,0.4993,0.9986,0.9982
hkuh_medya_a_t6_c724c7c1_jpg.rf.6GOqmDRvHVVA5XOkdWxg.jpg,972,2045,hkuh_medya_a_t6,no translation yet,0.8519,0.4997,0.4998,0.9986,0.9996
hkuh_medya_ah_t2_e0b24f36_jpg.rf.OVafEUms8aqzv9TSlrzf.jpg,974,2047,hkuh_medya_ah_t2,no translation yet,0.9001,0.5003,0.4998,0.9990,0.9997
hkuh_medya_ah_t3_be9d8cb6_jpg.rf.JMiI5lNUdGZAQa2Ohl0T.jpg,975,2048,hkuh_medya_ah_t3,no translation yet,0.9834,0.5000,0.4999,0.9984,0.9996
hkuh_medya_aw_t1_eac2c283_jpg.rf.ZRpVOstvRBpi0CipmH1B.jpg,1000,2070,hkuh_medya_aw_t1,no translation yet,0.9659,0.5001,0.5000,0.9977,1.0000
hkuh_medya_aw_t2_b96a3598_jpg.rf.k8rzKygvKpkgls5fkfgC.jpg,1001,2071,hkuh_medya_aw_t2,no translation yet,0.9792,0.5005,0.4998,0.9975,0.9997
hkuh_medya_aw_t5_d1acf44c_jpg.rf.WtNdfUB8khJH2YLnJViq.jpg,1004,2074,hkuh_medya_aw_t5,no translation yet,0.9507,0.5000,0.5000,0.9975,0.9997
hkuh_medya_ay_t3_1a16c871_jpg.rf.xuWTvVixxs0iAHmCh3bw.jpg,995,2066,hkuh_medya_ay_t3,no translation yet,0.9681,0.5003,0.4997,0.9982,0.9995
hkuh_medya_ay_t6_dd2fc26b_jpg.rf.vWhVcNnlOkR4I43VWkrr.jpg,998,2069,hkuh_medya_ay_t6,no translation yet,0.5293,0.4973,0.5317,0.3801,0.5499
hkuh_medya_ee_t1_5d6f520d_jpg.rf.WL1IBy6j6VSkIRkvKrdk.jpg,980,2052,hkuh_medya_ee_t1,no translation yet,0.9862,0.5001,0.5000,0.9984,1.0000
hkuh_medya_eh_t3_8d24c3d6_jpg.rf.ltUBmmyv3xmEwpKdqSQQ.jpg,1015,2084,hkuh_medya_eh_t3,no translation yet,0.9199,0.5000,0.4997,0.9980,0.9991
hkuh_medya_er_t3_850c48cb_jpg.rf.VuCs0nb7BJmtqTdDwMeT.jpg,989,2060,hkuh_medya_er_t3,no translation yet,0.9656,0.5004,0.5000,0.9987,0.9995
hkuh_medya_er_t3_b94679f4_jpg.rf.6mWGOAXj0grV4AhmJCrU.jpg,989,2060,hkuh_medya_er_t3,no translation yet,0.6581,0.5048,0.6120,0.4748,0.3891
hkuh_medya_oh_t5_a2713bb2_jpg.rf.BL7LnJzQUDc6JXgI1W2o.jpg,1011,2080,hkuh_medya_oh_t5,no translation yet,0.9335,0.5002,0.4996,0.9975,0.9986
hkuh_medya_oh_t6_629cb95f_jpg.rf.R7J7tCwkjd2tRhjHJbdH.jpg,1012,2081,hkuh_medya_oh_t6,no translation yet,0.8002,0.5000,0.4995,0.9985,0.9988
hkuh_medya_oh_t6_ede22bf2_jpg.rf.0Y8Ui8EbK0ONkgnxShXM.jpg,1012,2081,hkuh_medya_oh_t6,no translation yet,0.7995,0.4999,0.4998,0.9988,0.9995
hkuh_medya_u_t4_e7ce4149_jpg.rf.P2GuNWDLkKKvbviI1hLD.jpg,1029,2097,hkuh_medya_u_t4,no translation yet,0.9096,0.5002,0.4998,0.9985,0.9992
hkuh_oh_t2_3b9d769d_jpg.rf.0pNAD5Ysx84wFRZgij4X.jpg,6338,97,hkuh_oh_t2,no translation yet,0.8011,0.5004,0.4516,0.3340,0.3920
hkuh_oh_t5_115cadf3_jpg.rf.V0IGaQysq994yFdF0W8D.jpg,3,100,hkuh_oh_t5,no translation yet,0.9187,0.5002,0.4994,0.9973,0.9980
hkuh_oh_t5_51b00a48_jpg.rf.C87jTF71sfWt08G9iK4G.jpg,3,100,hkuh_oh_t5,no translation yet,0.4719,0.5210,0.4513,0.3749,0.3910
hkuh_oo_t2_8c879fea_jpg.rf.OplauOXTyqSI4JfgZHCj.jpg,76,109,hkuh_oo_t2,no translation yet,0.9401,0.5002,0.4994,0.9972,0.9984
hkuh_oo_t6_3823bc97_jpg.rf.cukLqrSbpWeuGV9ddQrg.jpg,113,113,hkuh_oo_t6,no translation yet,0.4223,0.4975,0.5311,0.3793,0.5492
hkuh_u_t1_8fe8caa5_jpg.rf.ZGaqy9YqvJZWgq34SjYr.jpg,114,114,hkuh_u_t1,no translation yet,0.6787,0.4976,0.6123,0.2278,0.3883
hkuh_u_t2_93aa73ed_jpg.rf.36mZYuIQafX4TpGflydf.jpg,125,115,hkuh_u_t2,no translation yet,0.9683,0.5002,0.4997,0.9978,0.9993
hkuh_u_t3_dba1930a_jpg.rf.uT0gJ2GcS4mqODezAoQS.jpg,136,116,hkuh_u_t3,no translation yet,0.9161,0.5001,0.5000,0.9979,0.9994
hkuh_u_t4_825f8aa5_jpg.rf.5VlDIeKYYrKUrcjMTuUS.jpg,147,117,hkuh_u_t4,no translation yet,0.9568,0.5004,0.4998,0.9984,0.9995
hpuh_a_t2_deeda456_jpg.rf.FOAEuHw3KdpEfQ3ADNNT.jpg,5626,841,hpuh_a_t2,no translation yet,0.9655,0.5020,0.5323,0.3418,0.2330
hpuh_a_t3_01879a52_jpg.rf.MFl9vfzxcV6V59dKjGuI.jpg,5637,842,hpuh_a_t3,no translation yet,0.9872,0.4999,0.5001,0.9987,0.9997
hpuh_a_t5_c78e8889_jpg.rf.Uzfq2OealQyzZpomBfX2.jpg,5659,844,hpuh_a_t5,no translation yet,0.9884,0.5003,0.5000,0.9981,1.0000
hpuh_ah_t3_1495ec05_jpg.rf.xOHbw9xV2wtxy1jnmWgn.jpg,5703,848,hpuh_ah_t3,no translation yet,0.9878,0.4999,0.4994,0.9982,0.9974
hpuh_aw_t2_e50bc740_jpg.rf.5AxQfc3oFqg8CIHue7NX.jpg,5956,871,hpuh_aw_t2,no translation yet,0.9935,0.5003,0.5000,0.9981,1.0000
hpuh_ay_t3_6ea16ef6_jpg.rf.fdHhExIEWqWlyAiPvdh0.jpg,5901,866,hpuh_ay_t3,no translation yet,0.9872,0.5000,0.4996,0.9986,0.9981
hpuh_ay_t4_4154be05_jpg.rf.KqCJBiLVJWzdbGL2Napm.jpg,5912,867,hpuh_ay_t4,no translation yet,0.8674,0.5002,0.5318,0.4405,0.5510
hpuh_ee_t4_9ea73231_jpg.rf.SVOVowK0UCKoDkyRuTnp.jpg,5780,855,hpuh_ee_t4,no translation yet,0.9903,0.5003,0.4992,0.9981,0.9976
hpuh_ee_t6_ded94f06_jpg.rf.bcFiI0RyUZG0cuaTVSZV.jpg,5802,857,hpuh_ee_t6,no translation yet,0.9787,0.4997,0.4997,0.9993,0.9985
hpuh_eh_t1_addd1b7c_jpg.rf.7rdUuOOtu4o8Cy0GYi7q.jpg,6077,882,hpuh_eh_t1,no translation yet,0.9777,0.5002,0.4998,0.9984,0.9995
hpuh_eh_t1_dc622f8b_jpg.rf.2Knm5PP19OOFBRo3gbJF.jpg,6077,882,hpuh_eh_t1,no translation yet,0.8909,0.5000,0.4660,0.2341,0.3634
hpuh_eh_t4_46b34392_jpg.rf.LmzjTSTy3dDVxffygI5v.jpg,6110,885,hpuh_eh_t4,no translation yet,0.9675,0.5002,0.4997,0.9981,0.9985
hpuh_er_t1_df29eaae_jpg.rf.fDB8xeJF85Tmh2s9wklf.jpg,5813,858,hpuh_er_t1,no translation yet,0.9901,0.5002,0.4999,0.9987,0.9979
hpuh_er_t2_f7dd0b67_jpg.rf.8d79LmUa8M8Fecx7eXJ9.jpg,5824,859,hpuh_er_t2,no translation yet,0.9951,0.5001,0.5001,0.9987,0.9991
hpuh_er_t5_178b2d98_jpg.rf.2f3CooxuBlowT8Isq02j.jpg,5857,862,hpuh_er_t5,no translation yet,0.9797,0.5000,0.4996,0.9984,0.9977
hpuh_medgha_a_t3_6ce62d26_jpg.rf.EY7rySRhu4G9AOceEXfq.jpg,6231,896,hpuh_u_t3,no translation yet,0.5323,0.4999,0.4993,0.9983,0.9985
hpuh_medgha_a_t3_6ce62d26_jpg.rf.EY7rySRhu4G9AOceEXfq.jpg,3635,5882,hpuh_medgha_a_t3,no translation yet,0.4755,0.4997,0.4998,0.9982,0.9995
hpuh_medgha_a_t4_1b853c73_jpg.rf.hMBW7loF2M0tsUrc0p9t.jpg,6242,897,hpuh_u_t4,no translation yet,0.4389,0.4999,0.4995,0.9985,0.9974
hpuh_medgha_a_t4_dfe7533b_jpg.rf.5xqmyoHUOllcecTkn4bN.jpg,6242,897,hpuh_u_t4,no translation yet,0.6282,0.4999,0.5311,0.4401,0.5496
hpuh_medgha_a_t6_2adcc946_jpg.rf.vVl4HZiujx0tVZc2Oum1.jpg,6264,899,hpuh_u_t6,no translation yet,0.7867,0.4996,0.5001,0.9988,0.9994
hpuh_medgha_a_t6_70f6a5dc_jpg.rf.dnzcJCpChXCmBshnZVEp.jpg,6264,899,hpuh_u_t6,no translation yet,0.7656,0.4997,0.5002,0.9989,0.9994
hpuh_medgha_ah_t1_28b84024_jpg.rf.KPs2Z8H7OPqA5HeGSDCD.jpg,3639,5886,hpuh_medgha_ah_t1,no translation yet,0.9900,0.5004,0.5002,0.9988,0.9996
hpuh_medgha_ah_t2_a17a0ec8_jpg.rf.hOe2G7BuRcxFEcZCY54F.jpg,3640,5887,hpuh_medgha_ah_t2,no translation yet,0.9885,0.5001,0.5002,0.9985,0.9994
hpuh_medgha_ah_t4_462ea3f0_jpg.rf.eyeh9wotL7DnpO09g8Lv.jpg,3642,5889,hpuh_medgha_ah_t4,no translation yet,0.9825,0.4997,0.4999,0.9980,0.9987
hpuh_medgha_aw_t1_835cd1bf_jpg.rf.fR1zukKwoNhj9KSjMN2u.jpg,3667,5910,hpuh_medgha_aw_t1,no translation yet,0.9507,0.5001,0.5001,0.9974,0.9999
hpuh_medgha_aw_t3_9dbf957f_jpg.rf.rJMbHkO4XzLDgpr5wjSZ.jpg,3669,5912,hpuh_medgha_aw_t3,no translation yet,0.9595,0.5001,0.5000,0.9986,1.0000
hpuh_medgha_aw_t3_a76bc858_jpg.rf.Qnyv5kLS6Csi7pNIKbAS.jpg,3669,5912,hpuh_medgha_aw_t3,no translation yet,0.6313,0.5054,0.5310,0.3798,0.5511
hpuh_medgha_aw_t4_08b53b19_jpg.rf.6kJhPVDIJDpcRUn1gZNR.jpg,3670,5913,hpuh_medgha_aw_t4,no translation yet,0.6305,0.5001,0.5310,0.4397,0.5504
hpuh_medgha_aw_t4_8052c46d_jpg.rf.r2k48iPT7gzlywBYfq7z.jpg,3670,5913,hpuh_medgha_aw_t4,no translation yet,0.9169,0.4999,0.4998,0.9984,0.9997
hpuh_medgha_aw_t4_b3c53791_jpg.rf.OxSh9FngUk2N4U9HrjBY.jpg,3670,5913,hpuh_medgha_aw_t4,no translation yet,0.9094,0.5000,0.4999,0.9985,0.9997
hpuh_medgha_ay_t2_3a81858f_jpg.rf.5x1wFGXErQn8l7CJSsAZ.jpg,3661,5905,hpuh_medgha_ay_t2,no translation yet,0.9270,0.5020,0.6116,0.3420,0.3908
hpuh_medgha_ay_t2_761e4498_jpg.rf.PLlRf42RDeEZNHnF8m4I.jpg,3661,5905,hpuh_medgha_ay_t2,no translation yet,0.9853,0.5003,0.4995,0.9979,0.9989
hpuh_medgha_ay_t3_3f1f2fc7_jpg.rf.joSv4WmghAJBX5kzkuI2.jpg,3662,5906,hpuh_medgha_ay_t3,no translation yet,0.9737,0.5001,0.4999,0.9985,0.9998
hpuh_medgha_er_t6_a09ab2c5_jpg.rf.0o7tQyYZn2xrYgLOzZbH.jpg,3659,5903,hpuh_medgha_er_t6,no translation yet,0.9566,0.4999,0.4997,0.9981,0.9992
hpuh_medgha_oh_t2_c3e3ba8d_jpg.rf.YnuEmOUXkTSRBdJdmGg9.jpg,3674,5917,hpuh_medgha_oh_t2,no translation yet,0.9815,0.5001,0.5000,0.9984,0.9999
hpuh_medgha_oh_t3_f6910ebc_jpg.rf.ttXWnnolfmkwZZdPeWBv.jpg,3675,5918,hpuh_medgha_oh_t3,no translation yet,0.9702,0.5003,0.4999,0.9984,0.9987
hpuh_medgha_oh_t5_2e4b675a_jpg.rf.2hKs3OmE4vp0WhJSuT9c.jpg,3678,5920,hpuh_medgha_oh_t5,no translation yet,0.9691,0.5002,0.4999,0.9986,0.9997
hpuh_medgha_oo_t1_b68080ac_jpg.rf.hX2MiYxJUD78s2P2kkjD.jpg,3686,5928,hpuh_medgha_oo_t1,no translation yet,0.9624,0.4999,0.4996,0.9981,0.9988
hpuh_medgha_oo_t4_405e5967_jpg.rf.JudHSK4aUzeymKSeVszn.jpg,3690,5931,hpuh_medgha_oo_t4,no translation yet,0.8901,0.4993,0.4994,0.9974,0.9985
hpuh_medgha_oo_t6_bed783a7_jpg.rf.WCkzKvePyiBvkZ8B0rSO.jpg,3692,5933,hpuh_medgha_oo_t6,no translation yet,0.9721,0.4995,0.4995,0.9985,0.9981
hpuh_medgha_u_t2_14fabfb2_jpg.rf.jnLCuHBVeW0TPIgG39VF.jpg,3694,5935,hpuh_medgha_u_t2,no translation yet,0.6081,0.5018,0.6115,0.3426,0.3896
hpuh_medgha_u_t3_761057c5_jpg.rf.yq6QGv4CSYiGDZVwd0fm.jpg,3695,5936,hpuh_medgha_u_t3,no translation yet,0.4098,0.5055,0.6124,0.3785,0.3894
hpuh_medgha_u_t6_6804b4cb_jpg.rf.DYp9gjdGbgcjpyToNjiO.jpg,3698,5939,hpuh_medgha_u_t6,no translation yet,0.7166,0.4995,0.5000,0.9983,0.9980
hpuh_medla_a_t2_205c6dd6_jpg.rf.ASmTbkDaLfTSqrDjbiiP.jpg,3435,5701,hpuh_medla_a_t2,no translation yet,0.9700,0.5000,0.5000,0.9979,1.0000
hpuh_medla_a_t5_248d9f83_jpg.rf.8IpW4fKnC3zndvsN82hu.jpg,3438,5704,hpuh_medla_a_t5,no translation yet,0.8786,0.5232,0.5347,0.4455,0.5578
hpuh_medla_ah_t1_f8ba72f3_jpg.rf.Nr86CGRXsKXHnXpw3Wiw.jpg,3440,5706,hpuh_medla_ah_t1,no translation yet,0.9895,0.5001,0.5000,0.9986,1.0000
hpuh_medla_ah_t3_915eed6b_jpg.rf.jCU09ZD82I4sCiCeqJvM.jpg,3442,5708,hpuh_medla_ah_t3,no translation yet,0.9712,0.4995,0.5001,0.9986,0.9984
hpuh_medla_ah_t4_c6ad1f7d_jpg.rf.t0Pnj1QB0Lhun8w8Ni1W.jpg,3443,5709,hpuh_medla_ah_t4,no translation yet,0.9831,0.4999,0.5000,0.9982,0.9988
hpuh_medla_aw_t1_e842a92d_jpg.rf.YMAFXQdoVHM0NcORYQW3.jpg,3467,5730,hpuh_medla_aw_t1,no translation yet,0.9858,0.5000,0.5000,0.9981,0.9998
hpuh_medla_aw_t5_7a2a1a2a_jpg.rf.BYc0aIMMPDJIv8C1ZM9w.jpg,3471,5734,hpuh_medla_aw_t5,no translation yet,0.9692,0.4998,0.4999,0.9985,0.9998
hpuh_medla_aw_t6_57e73aa6_jpg.rf.FrKTTdN2MS6F9FCrFsWh.jpg,3472,5735,hpuh_medla_aw_t6,no translation yet,0.9837,0.5000,0.4999,0.9981,0.9996
hpuh_medla_ay_t3_f50f75a3_jpg.rf.PW0apVD7bJVJHaiYu8qO.jpg,3462,5726,hpuh_medla_ay_t3,no translation yet,0.9036,0.5058,0.6147,0.4546,0.3976
hpuh_medla_ay_t5_e8feae61_jpg.rf.C70VcbUPK3SNQNd49gPC.jpg,3464,5728,hpuh_medla_ay_t5,no translation yet,0.9610,0.5001,0.5001,0.9982,0.9995
hpuh_medla_ay_t6_3190c0ba_jpg.rf.Qx62RiuPc4NACGnAI3GC.jpg,3465,5729,hpuh_medla_ay_t6,no translation yet,0.9462,0.5000,0.4995,0.9983,0.9980
hpuh_medla_ee_t1_37208f0a_jpg.rf.aM789BqPYACcpi1BdO37.jpg,3447,5712,hpuh_medla_ee_t1,no translation yet,0.9750,0.5000,0.5000,0.9984,0.9999
hpuh_medla_ee_t3_9ab9d48b_jpg.rf.TJPtlI6qz5ktMaBQTNqm.jpg,3449,5714,hpuh_medla_ee_t3,no translation yet,0.9740,0.5001,0.4996,0.9982,0.9985
hpuh_medla_ee_t4_cce08894_jpg.rf.a3qmzknzOZ1LVsQnyav8.jpg,3450,5715,hpuh_medla_ee_t4,no translation yet,0.9359,0.5002,0.4999,0.9976,0.9994
hpuh_medla_ee_t5_e56dc1b7_jpg.rf.KOgzbUc1wcBIGmp6QjdF.jpg,3451,5716,hpuh_medla_ee_t5,no translation yet,0.9630,0.4997,0.4999,0.9989,0.9989
hpuh_medla_eh_t1_2398bd40_jpg.rf.kbDv7huLvQeRgYOMcigE.jpg,3480,5742,hpuh_medla_eh_t1,no translation yet,0.9942,0.5001,0.4995,0.9983,0.9987
hpuh_medla_eh_t2_22a38f10_jpg.rf.2fiTLbx25Ii5Qy7O9USd.jpg,3481,5743,hpuh_medla_eh_t2,no translation yet,0.8929,0.5025,0.5489,0.4045,0.5298
hpuh_medla_eh_t2_f1aa0891_jpg.rf.OcYTkkNjoU2bYok52Gv9.jpg,3481,5743,hpuh_medla_eh_t2,no translation yet,0.9746,0.5002,0.4995,0.9983,0.9983
hpuh_medla_eh_t3_8b95757b_jpg.rf.WrzeAWieOtZgv6k4XPkz.jpg,3482,5744,hpuh_medla_eh_t3,no translation yet,0.9900,0.5001,0.5001,0.9983,0.9985
hpuh_medla_eh_t4_11596202_jpg.rf.zjYfXnVXMcfUW27OUEay.jpg,3483,5745,hpuh_medla_eh_t4,no translation yet,0.9745,0.5002,0.5002,0.9980,0.9989
hpuh_medla_eh_t5_28d04984_jpg.rf.VMqgcx0R9DQxgxtj0ifz.jpg,3484,5746,hpuh_medla_eh_t5,no translation yet,0.9373,0.4998,0.5000,0.9985,0.9999
hpuh_medla_oo_t3_6ce52ad7_jpg.rf.JyJgRBkg8bmp6fjA5HNA.jpg,3489,5750,hpuh_medla_oo_t3,no translation yet,0.9788,0.5001,0.5000,0.9985,0.9990
hpuh_medla_oo_t3_bf26b6e6_jpg.rf.3WaHxpdw2hITzowr8OgH.jpg,3489,5750,hpuh_medla_oo_t3,no translation yet,0.9782,0.4998,0.5000,0.9988,0.9993
hpuh_medla_u_t4_1ece6354_jpg.rf.Kwaurz0BuVVf6G2qBvrV.jpg,3496,5757,hpuh_medla_u_t4,no translation yet,0.9689,0.4999,0.5000,0.9990,1.0000
hpuh_medra_a_t2_222eb039_jpg.rf.t3tcvfT5yHdEEF6XUEvU.jpg,3501,5761,hpuh_medra_a_t2,no translation yet,0.9054,0.5001,0.5001,0.9982,0.9998
hpuh_medra_a_t2_8a575d9b_jpg.rf.slzUQlQqUtjAviEogVce.jpg,3501,5761,hpuh_medra_a_t2,no translation yet,0.9034,0.5002,0.5000,0.9981,0.9999
hpuh_medra_a_t3_0fd74524_jpg.rf.GxExxnLsfsoFKyjqWjhD.jpg,3502,5762,hpuh_medra_a_t3,no translation yet,0.9164,0.5003,0.4998,0.9986,0.9989
hpuh_medra_a_t4_5b2c37a2_jpg.rf.SMPTFRiVZkOWXmD89YkE.jpg,3503,5763,hpuh_medra_a_t4,no translation yet,0.8885,0.4998,0.5006,0.9976,0.9988
hpuh_medra_aw_t2_e4fcc124_jpg.rf.IThMZegENCA4XZssxFpi.jpg,3534,5791,hpuh_medra_aw_t2,no translation yet,0.7841,0.5054,0.5217,0.4090,0.5709
hpuh_medra_aw_t3_47137e24_jpg.rf.f2Xil39wW23PJ4kpr2RJ.jpg,3535,5792,hpuh_medra_aw_t3,no translation yet,0.8931,0.5003,0.4995,0.9983,0.9981
hpuh_medra_aw_t3_5376425e_jpg.rf.F6wQjyrU0Ku8amtvUiAA.jpg,3535,5792,hpuh_medra_aw_t3,no translation yet,0.8917,0.5003,0.4997,0.9983,0.9977
hpuh_medra_aw_t6_a8c86a75_jpg.rf.c0P9zGdIHQfwrU2dyoc3.jpg,3538,5795,hpuh_medra_aw_t6,no translation yet,0.9662,0.5000,0.4998,0.9988,0.9991
hpuh_medra_ee_t1_364336b2_jpg.rf.TxZMCKIGr93rmBXhvSeh.jpg,3513,5772,hpuh_medra_ee_t1,no translation yet,0.9488,0.5004,0.5001,0.9984,0.9999
hpuh_medra_ee_t4_7fbc4f96_jpg.rf.gYY1IvbjOYgj3dshdqak.jpg,3516,5775,hpuh_medra_ee_t4,no translation yet,0.7437,0.5000,0.5001,0.9983,0.9994
hpuh_medra_ee_t4_f57e2e5c_jpg.rf.AKedY81nLo5sSnb2IQQA.jpg,3516,5775,hpuh_medra_ee_t4,no translation yet,0.7532,0.5002,0.4999,0.9986,0.9980
hpuh_medra_ee_t5_b29c075e_jpg.rf.6wPxDWw5soJGH25cQ3Ea.jpg,3517,5776,hpuh_medra_ee_t5,no translation yet,0.9549,0.5004,0.4998,0.9985,0.9985
hpuh_medra_eh_t4_ef379752_jpg.rf.J1EPDrQxRfgJpWTxjo8K.jpg,3550,5805,hpuh_medra_eh_t4,no translation yet,0.5633,0.5027,0.5221,0.5086,0.5683
hpuh_medra_er_t1_7a7bf1ce_jpg.rf.wN808nk0UcRjnILRGoRW.jpg,3519,5778,hpuh_medra_er_t1,no translation yet,0.9569,0.5005,0.4999,0.9984,0.9985
hpuh_medra_oh_t1_3798849f_jpg.rf.i1X2300kJSlYuTx793LZ.jpg,3539,5796,hpuh_medra_oh_t1,no translation yet,0.8405,0.5023,0.5222,0.3035,0.5707
hpuh_medra_oh_t1_636ecb1b_jpg.rf.BdhKXn3q8zUrjbgovYfB.jpg,3539,5796,hpuh_medra_oh_t1,no translation yet,0.9651,0.5001,0.4993,0.9984,0.9982
hpuh_medra_oh_t6_3d9e93e6_jpg.rf.C4gsBIqOmRjk67S2wKKz.jpg,3546,5801,hpuh_medra_oh_t6,no translation yet,0.9559,0.4998,0.4999,0.9988,0.9986
hpuh_medra_oo_t1_214fc9ee_jpg.rf.f2h3Di6x9FLOPVh2qmqn.jpg,3553,5808,hpuh_medra_oo_t1,no translation yet,0.8719,0.5178,0.5216,0.4647,0.5704
hpuh_medwa_a_t3_2ff5e5cd_jpg.rf.W8Ipy1m4fmVHEe2lRoip.jpg,3569,5822,hpuh_medwa_a_t3,no translation yet,0.9173,0.4998,0.5000,0.9984,0.9999
hpuh_medwa_a_t6_7c76e84e_jpg.rf.WilyRX8FTDSrNlTqnTCq.jpg,3572,5825,hpuh_medwa_a_t6,no translation yet,0.9563,0.4996,0.5002,0.9992,0.9995
hpuh_medwa_ah_t2_32b2c0f8_jpg.rf.5D2zUwPVZvZM6v3wGbuw.jpg,3574,5827,hpuh_medwa_ah_t2,no translation yet,0.9662,0.5001,0.4997,0.9987,0.9980
hpuh_medwa_ah_t2_9871cf8f_jpg.rf.z5ZXxpDKpajCazn6d4an.jpg,3574,5827,hpuh_medwa_ah_t2,no translation yet,0.9663,0.5002,0.4995,0.9980,0.9975
hpuh_medwa_ah_t6_03cdf794_jpg.rf.5GAvbSf2lxhdxXjrzlDR.jpg,3579,5831,hpuh_medwa_ah_t6,no translation yet,0.8166,0.5000,0.5000,0.9979,0.9997
hpuh_medwa_ah_t6_c64abc29_jpg.rf.QGsSf2UMC6VQ29HJ3sKL.jpg,3579,5831,hpuh_medwa_ah_t6,no translation yet,0.8172,0.4999,0.4997,0.9978,0.9993
hpuh_medwa_aw_t1_3bb1c5b7_jpg.rf.Auk9X2qo0J1HB7azLXdb.jpg,3600,5850,hpuh_medwa_aw_t1,no translation yet,0.9436,0.5001,0.4997,0.9978,0.9985
hpuh_medwa_aw_t3_bb06b728_jpg.rf.3Y2nrVdJUszDTiLk9g1Q.jpg,3602,5852,hpuh_medwa_aw_t3,no translation yet,0.9488,0.4997,0.5000,0.9979,0.9999
hpuh_medwa_aw_t4_22e8115f_jpg.rf.JUVB8JTjyjV5eOktmOUw.jpg,3603,5853,hpuh_medwa_aw_t4,no translation yet,0.9786,0.5000,0.4998,0.9981,0.9983
hpuh_medwa_aw_t6_70d0701b_jpg.rf.BIi0aVNgQbsoa6mdwo0F.jpg,3605,5855,hpuh_medwa_aw_t6,no translation yet,0.9498,0.5001,0.4996,0.9996,0.9974
hpuh_medwa_aw_t6_fd4ad605_jpg.rf.OwlI8ho3dW26728b9hMY.jpg,3605,5855,hpuh_medwa_aw_t6,no translation yet,0.9562,0.5000,0.4999,0.9994,0.9999
hpuh_medwa_ay_t4_4f4c8f75_jpg.rf.cmfzV6RB8DN2WbeaBZNj.jpg,3596,5847,hpuh_medwa_ay_t4,no translation yet,0.9489,0.5001,0.5000,0.9990,0.9992
hpuh_medwa_ay_t5_b57d56d6_jpg.rf.aRTF7zf56drUEcPbNZ5F.jpg,3597,5848,hpuh_medwa_ay_t5,no translation yet,0.9665,0.4999,0.4996,0.9984,0.9984
hpuh_medwa_ee_t6_a0c3fdb7_jpg.rf.jimhSlWm2oBQfrXyofgW.jpg,3585,5837,hpuh_medwa_ee_t6,no translation yet,0.9555,0.4998,0.5000,0.9979,1.0000
hpuh_medwa_eh_t4_d164c38f_jpg.rf.YrbEOOUU4vaRmk5mK34i.jpg,3616,5865,hpuh_medwa_eh_t4,no translation yet,0.9498,0.5002,0.4998,0.9980,0.9997
